DATE,tempmax,tempmin,temp,humidity,precip,windspeed,sealevelpressure,conditions,Year,month,dayofweek,temp_range
2016-05-14,42.4,28.4,35.9,33.3,0.0,20.3,1003.3,Clear,2016,5,5,14.0
2016-05-15,42.4,28.4,36.6,30.3,0.0,14.1,1003.8,Clear,2016,5,6,14.0
2016-05-16,44.0,27.8,36.6,24.8,0.0,37.1,1001.8,Clear,2016,5,0,16.2
2016-05-17,43.2,30.0,36.7,25.9,0.0,18.4,999.6,Clear,2016,5,1,13.200000000000003
2016-05-18,43.7,26.9,37.1,25.6,0.0,18.8,998.5,Clear,2016,5,2,16.800000000000004
2016-05-19,42.8,29.9,36.4,38.7,0.0,20.3,998.9,Clear,2016,5,3,12.899999999999999
2016-05-20,41.4,31.0,36.4,46.8,0.0,22.3,997.7,Clear,2016,5,4,10.399999999999999
2016-05-21,41.2,31.4,35.9,48.7,0.0,20.5,996.5,Clear,2016,5,5,9.800000000000004
2016-05-22,43.5,29.3,36.0,48.3,0.0,20.5,997.0,Clear,2016,5,6,14.2
2016-05-23,40.5,23.7,31.9,52.8,6.747,36.1,1000.1,"Rain, Partially cloudy",2016,5,0,16.8
2016-05-24,35.0,24.2,30.2,57.6,3.403,18.4,1000.6,"Rain, Partially cloudy",2016,5,1,10.8
2016-05-25,39.0,27.9,31.4,55.6,0.459,18.3,998.3,"Rain, Partially cloudy",2016,5,2,11.100000000000001
2016-05-26,39.4,26.9,33.6,47.6,0.0,15.4,998.9,Clear,2016,5,3,12.5
2016-05-27,41.2,31.7,36.6,34.7,0.0,26.2,1000.0,Partially cloudy,2016,5,4,9.500000000000004
2016-05-28,41.2,27.9,36.1,36.0,0.09,27.7,999.9,Rain,2016,5,5,13.300000000000004
2016-05-29,36.8,24.0,29.6,59.7,0.788,33.5,1001.8,"Rain, Partially cloudy",2016,5,6,12.799999999999997
2016-05-30,32.3,23.2,26.8,72.1,9.495,25.0,1003.3,"Rain, Partially cloudy",2016,5,0,9.099999999999998
2016-05-31,37.2,25.2,31.2,59.4,0.0,18.4,1003.2,Partially cloudy,2016,5,1,12.000000000000004
2016-06-13,40.8,28.2,34.8,46.7,0.23,37.1,998.9,"Rain, Partially cloudy",2016,6,0,12.599999999999998
2016-06-14,36.0,25.0,31.4,61.1,0.0,29.5,998.5,Partially cloudy,2016,6,1,11.0
2016-06-15,38.4,30.0,33.8,56.9,0.6,17.7,996.6,"Rain, Partially cloudy",2016,6,2,8.399999999999999
2016-06-16,36.9,29.0,33.0,54.2,0.0,24.1,998.8,Partially cloudy,2016,6,3,7.899999999999999
2016-06-17,39.2,27.3,33.2,55.8,4.372,20.2,999.7,"Rain, Partially cloudy",2016,6,4,11.900000000000002
2016-06-18,39.2,30.9,35.2,54.8,0.0,22.3,1001.1,Partially cloudy,2016,6,5,8.300000000000004
2016-06-19,40.0,30.6,34.6,57.9,0.0,24.2,1001.9,Partially cloudy,2016,6,6,9.399999999999999
2016-06-20,38.2,26.3,31.2,73.0,8.104,18.4,1001.1,"Rain, Partially cloudy",2016,6,0,11.900000000000002
2016-06-21,37.2,27.0,31.5,69.6,0.0,16.9,1000.4,Partially cloudy,2016,6,1,10.200000000000003
2016-06-22,37.1,27.0,32.1,66.9,0.851,14.8,1002.0,"Rain, Partially cloudy",2016,6,2,10.100000000000001
2016-06-23,38.0,27.8,32.6,59.7,0.4,20.5,1001.1,"Rain, Partially cloudy",2016,6,3,10.2
2016-06-24,40.0,30.0,35.2,52.6,0.0,14.8,998.9,Partially cloudy,2016,6,4,10.0
2016-06-25,39.2,32.0,35.0,59.5,0.0,19.2,1000.5,Partially cloudy,2016,6,5,7.200000000000003
2016-06-26,38.9,30.0,34.1,61.9,0.0,14.8,1001.0,Partially cloudy,2016,6,6,8.899999999999999
2016-06-27,38.2,31.0,34.0,63.5,0.0,16.6,999.6,Partially cloudy,2016,6,0,7.200000000000003
2016-06-28,35.0,26.1,30.3,77.0,14.214,16.6,1001.6,"Rain, Partially cloudy",2016,6,1,8.899999999999999
2016-06-29,39.0,28.2,34.2,63.7,0.0,17.3,1001.8,Partially cloudy,2016,6,2,10.8
2016-06-30,39.5,31.4,35.3,59.8,5.104,14.8,999.0,"Rain, Partially cloudy",2016,6,3,8.100000000000001
2016-07-13,34.6,28.4,30.5,81.0,15.104,22.1,999.2,"Rain, Partially cloudy",2016,7,2,6.200000000000003
2016-07-14,35.2,26.8,29.8,84.8,26.194,16.6,998.8,"Rain, Partially cloudy",2016,7,3,8.400000000000002
2016-07-15,33.6,27.8,30.1,84.3,0.255,18.0,999.1,"Rain, Partially cloudy",2016,7,4,5.800000000000001
2016-07-16,30.0,25.0,27.7,91.3,16.227,11.2,999.9,"Rain, Overcast",2016,7,5,5.0
2016-07-17,29.9,26.0,27.7,89.2,1.448,11.8,1001.5,"Rain, Overcast",2016,7,6,3.8999999999999986
2016-07-18,32.0,25.3,27.7,88.3,40.324,35.4,1001.4,"Rain, Partially cloudy",2016,7,0,6.699999999999999
2016-07-19,35.2,27.0,31.1,76.4,0.0,23.9,1000.4,Partially cloudy,2016,7,1,8.200000000000003
2016-07-20,37.0,29.0,33.0,70.0,0.0,20.9,999.9,Partially cloudy,2016,7,2,8.0
2016-07-21,37.2,29.0,33.4,62.6,0.0,21.3,999.7,Partially cloudy,2016,7,3,8.200000000000003
2016-07-22,37.0,29.0,33.3,64.0,0.0,16.6,999.6,Partially cloudy,2016,7,4,8.0
2016-07-23,34.2,29.0,31.3,71.9,0.0,16.6,1001.6,Partially cloudy,2016,7,5,5.200000000000003
2016-07-24,34.8,28.9,30.6,79.4,0.597,13.0,1003.0,"Rain, Partially cloudy",2016,7,6,5.899999999999999
2016-07-25,34.2,28.8,31.4,75.2,0.119,11.2,1002.4,"Rain, Partially cloudy",2016,7,0,5.400000000000002
2016-07-26,34.8,28.0,30.0,83.3,7.253,18.4,1003.2,"Rain, Partially cloudy",2016,7,1,6.799999999999997
2016-07-27,30.6,27.0,27.9,88.7,15.642,18.4,1004.8,"Rain, Overcast",2016,7,2,3.6000000000000014
2016-07-28,32.9,27.0,28.8,85.1,4.299,13.7,1003.0,"Rain, Overcast",2016,7,3,5.899999999999999
2016-07-29,28.8,26.2,27.3,93.8,18.916,19.3,1001.4,"Rain, Overcast",2016,7,4,2.6000000000000014
2016-07-30,30.0,26.2,27.2,93.6,32.558,8.9,1001.4,"Rain, Overcast",2016,7,5,3.8000000000000007
2016-07-31,31.0,26.9,28.5,87.2,0.0,13.0,1001.1,Partially cloudy,2016,7,6,4.100000000000001
2016-08-13,33.8,26.0,29.1,84.9,0.469,10.1,1001.4,"Rain, Partially cloudy",2016,8,5,7.799999999999997
2016-08-14,31.2,26.0,28.8,85.7,4.838,14.4,1000.6,"Rain, Overcast",2016,8,6,5.199999999999999
2016-08-15,34.2,27.8,30.8,75.8,2.149,22.0,999.4,"Rain, Partially cloudy",2016,8,0,6.400000000000002
2016-08-16,34.8,26.8,30.9,71.9,0.0,22.7,998.0,Partially cloudy,2016,8,1,7.9999999999999964
2016-08-17,31.2,26.0,29.3,77.3,0.83,11.2,999.3,"Rain, Partially cloudy",2016,8,2,5.199999999999999
2016-08-18,33.0,27.0,29.4,82.0,1.045,11.2,1000.1,"Rain, Partially cloudy",2016,8,3,6.0
2016-08-19,34.0,27.4,31.2,73.7,0.0,7.6,999.9,Partially cloudy,2016,8,4,6.600000000000001
2016-08-20,35.6,28.0,31.7,73.0,0.0,15.4,1000.3,Partially cloudy,2016,8,5,7.600000000000001
2016-08-21,34.6,27.0,30.3,74.6,0.0,18.4,1001.2,Partially cloudy,2016,8,6,7.600000000000001
2016-08-22,34.9,26.9,30.5,71.4,0.0,17.6,1003.0,Partially cloudy,2016,8,0,8.0
2016-08-23,33.2,28.0,30.7,74.3,0.0,13.0,1003.3,Partially cloudy,2016,8,1,5.200000000000003
2016-08-24,31.6,28.7,29.7,80.6,5.448,14.8,1002.8,"Rain, Partially cloudy",2016,8,2,2.900000000000002
2016-08-25,34.7,27.6,30.0,81.6,0.09,11.8,1004.7,"Rain, Partially cloudy",2016,8,3,7.100000000000001
2016-08-26,35.1,27.4,30.1,81.8,15.448,17.7,1005.2,"Rain, Partially cloudy",2016,8,4,7.700000000000003
2016-08-27,35.8,26.8,30.6,76.3,0.0,14.8,1006.6,Partially cloudy,2016,8,5,8.999999999999996
2016-08-28,36.7,28.4,31.6,73.7,0.0,12.1,1006.4,Partially cloudy,2016,8,6,8.300000000000004
2016-08-29,33.1,25.8,28.5,86.6,20.596,14.8,1004.0,"Rain, Overcast",2016,8,0,7.300000000000001
2016-08-30,32.9,25.7,28.4,85.0,1.0,11.2,1002.5,"Rain, Partially cloudy",2016,8,1,7.199999999999999
2016-08-31,29.8,24.0,27.1,90.7,64.507,14.8,1003.0,"Rain, Partially cloudy",2016,8,2,5.800000000000001
2016-09-13,35.1,26.0,30.7,67.6,0.0,11.5,1007.1,Partially cloudy,2016,9,1,9.100000000000001
2016-09-14,33.8,26.0,29.7,74.0,5.104,13.8,1007.8,"Rain, Partially cloudy",2016,9,2,7.799999999999997
2016-09-15,35.2,26.9,31.0,65.2,0.0,13.3,1006.1,Partially cloudy,2016,9,3,8.300000000000004
2016-09-16,35.8,26.4,31.2,63.4,0.0,13.3,1005.1,Clear,2016,9,4,9.399999999999999
2016-09-17,35.1,27.0,31.1,65.4,0.0,7.6,1004.2,Partially cloudy,2016,9,5,8.100000000000001
2016-09-18,35.8,26.0,31.2,65.3,0.0,9.4,1005.3,Partially cloudy,2016,9,6,9.799999999999997
2016-09-19,36.6,27.0,31.2,63.0,0.0,11.2,1004.7,Partially cloudy,2016,9,0,9.600000000000001
2016-09-20,37.0,26.4,31.7,60.5,0.0,7.6,1003.6,Clear,2016,9,1,10.600000000000001
2016-09-21,36.9,27.0,31.5,64.6,0.149,16.6,1005.5,"Rain, Partially cloudy",2016,9,2,9.899999999999999
2016-09-22,32.6,27.0,29.0,74.1,0.0,18.4,1008.4,Partially cloudy,2016,9,3,5.600000000000001
2016-09-23,35.0,25.8,29.8,70.8,0.0,11.2,1005.5,Partially cloudy,2016,9,4,9.2
2016-09-24,34.2,27.0,29.9,71.3,0.0,9.4,1004.3,Partially cloudy,2016,9,5,7.200000000000003
2016-09-25,34.0,26.0,30.1,67.6,0.0,8.2,1004.9,Partially cloudy,2016,9,6,8.0
2016-09-26,34.8,26.3,30.5,67.2,0.0,9.4,1006.4,Partially cloudy,2016,9,0,8.499999999999996
2016-09-27,35.2,26.9,30.8,65.7,0.0,11.2,1006.8,Partially cloudy,2016,9,1,8.300000000000004
2016-09-28,36.1,26.2,31.2,63.1,0.0,7.6,1005.7,Clear,2016,9,2,9.900000000000002
2016-09-29,34.3,27.0,30.9,66.4,0.0,11.2,1005.7,Partially cloudy,2016,9,3,7.299999999999997
2016-09-30,35.1,27.0,31.1,66.2,0.0,7.6,1005.8,Partially cloudy,2016,9,4,8.100000000000001
2016-10-13,35.0,21.5,27.8,48.3,0.0,22.0,1008.3,Clear,2016,10,3,13.5
2016-10-14,35.0,20.4,27.5,51.4,0.0,17.7,1009.5,Clear,2016,10,4,14.600000000000001
2016-10-15,33.2,19.0,26.5,53.6,0.0,11.8,1010.6,Clear,2016,10,5,14.200000000000003
2016-10-16,34.0,19.0,26.7,51.9,0.0,17.2,1011.6,Clear,2016,10,6,15.0
2016-10-17,34.0,20.2,26.3,52.0,0.0,18.4,1010.8,Clear,2016,10,0,13.8
2016-10-18,34.0,19.0,26.2,52.8,0.0,19.6,1009.7,Clear,2016,10,1,15.0
2016-10-19,34.8,18.0,26.6,52.4,0.0,10.8,1008.5,Clear,2016,10,2,16.799999999999997
2016-10-20,34.1,19.8,26.6,49.5,0.0,19.5,1007.5,Clear,2016,10,3,14.3
2016-10-21,34.7,21.0,27.2,48.2,0.0,25.4,1008.5,Clear,2016,10,4,13.700000000000003
2016-10-22,34.6,21.0,27.1,51.4,0.0,23.1,1009.3,Clear,2016,10,5,13.600000000000001
2016-10-23,33.0,19.0,25.9,55.3,0.0,18.4,1009.3,Clear,2016,10,6,14.0
2016-10-24,34.8,20.0,26.1,52.1,0.0,23.2,1008.3,Clear,2016,10,0,14.799999999999997
2016-10-25,32.8,20.7,26.3,54.1,0.0,24.6,1008.9,Clear,2016,10,1,12.099999999999998
2016-10-26,33.1,19.0,25.3,59.8,0.0,14.4,1011.5,Clear,2016,10,2,14.100000000000001
2016-10-27,32.1,18.2,24.6,60.9,0.0,13.3,1014.5,Clear,2016,10,3,13.900000000000002
2016-10-28,31.6,16.0,23.9,58.4,0.0,13.1,1012.8,Clear,2016,10,4,15.600000000000001
2016-10-29,32.2,16.2,23.9,61.7,0.0,9.4,1012.9,Clear,2016,10,5,16.000000000000004
2016-10-30,31.8,17.3,23.4,68.9,0.0,6.2,1014.6,Clear,2016,10,6,14.5
2016-10-31,30.8,17.0,22.8,69.3,0.0,6.1,1017.4,Clear,2016,10,0,13.8
2016-11-13,30.0,15.4,22.5,57.2,0.0,10.8,1016.2,Clear,2016,11,6,14.6
2016-11-14,29.0,15.2,21.6,61.0,0.0,9.4,1015.8,Clear,2016,11,0,13.8
2016-11-15,28.6,14.0,20.0,60.1,0.0,10.0,1016.0,Clear,2016,11,1,14.600000000000001
2016-11-16,27.0,12.6,19.0,60.3,0.0,16.2,1017.4,Clear,2016,11,2,14.4
2016-11-17,27.6,12.0,19.3,56.9,0.0,23.1,1016.9,Clear,2016,11,3,15.600000000000001
2016-11-18,27.8,12.8,19.1,57.8,0.0,12.1,1015.0,Clear,2016,11,4,15.0
2016-11-19,28.0,12.4,19.2,61.4,0.0,9.4,1012.8,Clear,2016,11,5,15.6
2016-11-20,29.0,12.4,20.0,60.6,0.0,9.4,1013.5,Clear,2016,11,6,16.6
2016-11-21,30.1,12.7,20.9,58.6,0.0,10.5,1013.7,Clear,2016,11,0,17.400000000000002
2016-11-22,30.1,12.2,20.7,56.1,0.0,14.8,1012.8,Clear,2016,11,1,17.900000000000002
2016-11-23,28.6,13.0,20.0,59.5,0.0,15.1,1012.7,Clear,2016,11,2,15.600000000000001
2016-11-24,28.0,12.2,19.3,58.0,0.0,17.1,1015.1,Clear,2016,11,3,15.8
2016-11-25,29.0,12.0,20.7,43.2,0.0,23.1,1013.7,Clear,2016,11,4,17.0
2016-11-26,30.8,16.0,21.9,40.9,0.0,18.4,1013.0,Clear,2016,11,5,14.8
2016-11-27,29.0,13.0,20.8,45.2,0.0,18.4,1013.6,Clear,2016,11,6,16.0
2016-11-28,28.8,12.0,20.0,44.1,0.0,19.1,1013.1,Clear,2016,11,0,16.8
2016-11-29,27.9,11.4,19.1,55.6,0.0,5.6,1015.1,Clear,2016,11,1,16.5
2016-11-30,25.8,12.8,18.5,80.0,0.0,9.0,1016.3,Clear,2016,11,2,13.0
2016-12-13,26.1,11.2,18.0,65.9,0.0,9.7,1014.8,Clear,2016,12,1,14.900000000000002
2016-12-14,23.8,11.0,16.5,72.1,0.0,14.0,1017.0,Clear,2016,12,2,12.8
2016-12-15,24.0,10.0,15.9,67.8,0.0,20.3,1016.6,Clear,2016,12,3,14.0
2016-12-16,23.8,8.0,15.3,65.8,0.0,11.2,1018.2,Clear,2016,12,4,15.8
2016-12-17,21.8,9.0,14.6,76.7,0.0,12.6,1017.4,Clear,2016,12,5,12.8
2016-12-18,22.8,8.0,14.4,72.4,0.0,10.9,1017.8,Clear,2016,12,6,14.8
2016-12-19,22.8,7.2,14.7,71.9,0.0,19.4,1017.5,Clear,2016,12,0,15.600000000000001
2016-12-20,24.0,9.0,16.1,66.7,0.0,23.9,1015.9,Clear,2016,12,1,15.0
2016-12-21,25.0,10.0,16.5,62.4,0.0,21.5,1015.6,Clear,2016,12,2,15.0
2016-12-22,24.0,8.2,15.5,64.0,0.0,14.7,1015.9,Clear,2016,12,3,15.8
2016-12-23,24.8,8.2,15.3,77.4,0.0,9.4,1014.1,Clear,2016,12,4,16.6
2016-12-24,24.6,8.4,16.0,80.9,0.0,13.3,1011.5,Clear,2016,12,5,16.200000000000003
2016-12-26,22.6,10.0,15.0,82.7,0.0,15.6,1016.8,Partially cloudy,2016,12,0,12.600000000000001
2016-12-27,23.0,8.0,14.8,75.1,0.0,17.1,1017.1,Clear,2016,12,1,15.0
2016-12-28,24.8,8.4,15.7,70.9,0.0,11.2,1015.9,Clear,2016,12,2,16.4
2016-12-29,21.1,9.1,14.4,85.9,0.0,13.0,1016.6,Clear,2016,12,3,12.000000000000002
2016-12-30,18.2,10.8,13.3,89.2,0.0,13.0,1017.6,Partially cloudy,2016,12,4,7.399999999999999
2016-12-31,20.2,9.0,13.5,89.7,0.0,11.5,1016.3,Partially cloudy,2016,12,5,11.2
2017-01-13,19.0,5.2,11.5,72.7,0.0,14.1,1017.2,Clear,2017,1,4,13.8
2017-01-14,18.9,4.4,11.8,75.3,0.0,11.3,1018.6,Partially cloudy,2017,1,5,14.499999999999998
2017-01-15,23.0,9.0,15.7,66.7,0.0,7.6,1017.9,Partially cloudy,2017,1,6,14.0
2017-01-16,18.6,9.8,13.8,75.2,0.0,20.5,1016.7,Partially cloudy,2017,1,0,8.8
2017-01-17,15.0,5.0,10.0,87.8,0.0,13.0,1018.4,Partially cloudy,2017,1,1,10.0
2017-01-18,19.0,5.0,11.4,81.3,0.0,11.8,1021.4,Partially cloudy,2017,1,2,14.0
2017-01-19,20.7,6.8,12.5,80.2,0.0,15.4,1022.7,Clear,2017,1,3,13.899999999999999
2017-01-20,19.8,6.0,12.1,78.4,0.0,18.0,1021.8,Partially cloudy,2017,1,4,13.8
2017-01-21,19.0,5.0,12.7,78.0,0.0,13.4,1020.4,Partially cloudy,2017,1,5,14.0
2017-01-22,23.2,9.0,15.7,81.0,0.0,10.5,1021.2,Clear,2017,1,6,14.2
2017-01-23,24.0,9.0,16.2,81.4,0.0,14.4,1019.9,Clear,2017,1,0,15.0
2017-01-24,25.1,11.0,17.4,73.8,0.0,9.4,1018.5,Partially cloudy,2017,1,1,14.100000000000001
2017-01-25,25.8,13.4,19.2,76.0,0.597,23.1,1018.3,"Rain, Partially cloudy",2017,1,2,12.4
2017-01-26,18.2,14.0,16.4,92.2,29.918,21.0,1017.7,"Rain, Partially cloudy",2017,1,3,4.199999999999999
2017-01-27,19.6,12.0,15.1,86.1,0.2,20.3,1017.8,"Rain, Partially cloudy",2017,1,4,7.600000000000001
2017-01-28,18.8,10.0,13.8,88.2,0.0,15.9,1019.6,Partially cloudy,2017,1,5,8.8
2017-01-29,21.0,11.0,15.0,84.2,0.0,16.9,1017.2,Partially cloudy,2017,1,6,10.0
2017-01-30,21.8,10.8,15.4,81.9,0.0,13.6,1015.8,Partially cloudy,2017,1,0,11.0
2017-01-31,22.9,10.0,16.5,78.8,0.0,16.2,1015.3,Clear,2017,1,1,12.899999999999999
2017-02-13,24.5,10.0,16.7,68.9,0.0,15.1,1021.3,Clear,2017,2,0,14.5
2017-02-14,24.8,9.0,17.2,66.4,0.0,16.9,1021.4,Clear,2017,2,1,15.8
2017-02-15,26.8,11.0,18.2,65.4,0.0,16.9,1020.7,Clear,2017,2,2,15.8
2017-02-16,26.3,13.0,19.8,62.1,0.0,18.4,1018.2,Partially cloudy,2017,2,3,13.3
2017-02-17,26.8,15.0,20.0,68.1,0.0,19.1,1017.2,Partially cloudy,2017,2,4,11.8
2017-02-18,29.6,14.0,21.3,70.8,0.0,17.4,1017.1,Partially cloudy,2017,2,5,15.600000000000001
2017-02-19,30.8,15.8,22.8,64.7,0.0,14.7,1013.9,Partially cloudy,2017,2,6,15.0
2017-02-20,32.0,17.5,24.0,59.2,0.0,12.6,1006.6,Partially cloudy,2017,2,0,14.5
2017-02-21,25.0,16.0,20.5,71.7,0.0,21.6,1007.5,Partially cloudy,2017,2,1,9.0
2017-02-22,26.8,12.4,20.1,61.3,0.0,15.4,1011.8,Clear,2017,2,2,14.4
2017-02-23,25.0,11.8,18.7,47.5,0.0,28.7,1014.7,Clear,2017,2,3,13.2
2017-02-24,25.0,9.0,18.6,48.3,0.0,23.0,1016.2,Clear,2017,2,4,16.0
2017-02-25,27.0,11.0,19.3,49.0,0.0,33.6,1014.7,Clear,2017,2,5,16.0
2017-02-26,27.0,11.0,19.1,57.9,0.0,25.0,1012.7,Clear,2017,2,6,16.0
2017-02-27,28.8,11.0,20.3,53.9,0.0,15.9,1014.2,Clear,2017,2,0,17.8
2017-02-28,32.2,13.9,22.5,53.4,0.0,11.5,1014.0,Clear,2017,2,1,18.300000000000004
2017-03-13,23.8,10.0,17.7,50.8,0.0,18.9,1014.6,Clear,2017,3,0,13.8
2017-03-14,26.0,10.4,18.4,52.1,0.0,18.6,1016.3,Clear,2017,3,1,15.6
2017-03-15,28.0,12.0,20.3,53.5,0.0,37.8,1014.9,Clear,2017,3,2,16.0
2017-03-16,29.8,14.8,22.2,52.9,0.0,20.5,1012.0,Partially cloudy,2017,3,3,15.0
2017-03-17,27.8,13.0,21.4,61.4,0.0,22.5,1011.0,Clear,2017,3,4,14.8
2017-03-18,29.8,14.0,22.6,52.2,0.0,29.1,1010.6,Partially cloudy,2017,3,5,15.8
2017-03-19,29.8,16.8,22.9,54.7,0.0,18.1,1011.6,Partially cloudy,2017,3,6,13.0
2017-03-20,30.2,16.0,22.9,58.4,0.0,23.5,1012.7,Clear,2017,3,0,14.2
2017-03-21,33.2,17.0,25.1,52.0,0.0,20.6,1012.4,Clear,2017,3,1,16.200000000000003
2017-03-22,35.2,19.0,27.1,48.3,0.0,22.0,1010.8,Clear,2017,3,2,16.200000000000003
2017-03-23,37.0,19.5,28.5,48.5,0.0,9.4,1009.7,Clear,2017,3,3,17.5
2017-03-24,34.8,21.6,28.1,47.3,0.0,95.1,1010.4,Partially cloudy,2017,3,4,13.199999999999996
2017-03-25,34.6,17.0,26.5,46.2,0.0,25.4,1010.7,Clear,2017,3,5,17.6
2017-03-26,34.8,18.0,27.4,45.2,0.0,32.2,1011.3,Clear,2017,3,6,16.799999999999997
2017-03-27,37.0,20.0,28.9,44.8,0.0,140.1,1010.3,Clear,2017,3,0,17.0
2017-03-28,38.0,22.0,29.9,46.8,0.0,16.8,1009.6,Clear,2017,3,1,16.0
2017-03-29,38.1,23.0,30.6,42.4,0.0,23.9,1008.2,Clear,2017,3,2,15.100000000000001
2017-03-30,38.0,22.0,31.1,40.3,0.0,25.3,1008.1,Clear,2017,3,3,16.0
2017-03-31,39.0,23.0,31.1,40.4,0.0,16.6,1008.7,Partially cloudy,2017,3,4,16.0
2017-04-13,40.2,21.2,30.9,27.6,0.0,10.5,1007.4,Clear,2017,4,3,19.000000000000004
2017-04-14,40.5,22.7,32.3,29.3,0.0,11.2,1005.9,Clear,2017,4,4,17.8
2017-04-15,40.5,23.4,32.7,30.0,0.0,20.8,1003.5,Clear,2017,4,5,17.1
2017-04-16,40.4,23.0,32.2,30.9,0.0,10.3,1003.9,Clear,2017,4,6,17.4
2017-04-17,41.5,26.0,33.3,38.3,0.0,15.9,1005.2,Clear,2017,4,0,15.5
2017-04-18,42.4,26.3,34.4,33.4,0.0,20.9,1004.0,Clear,2017,4,1,16.099999999999998
2017-04-19,42.2,26.6,35.2,22.1,0.0,32.5,1002.3,Clear,2017,4,2,15.600000000000001
2017-04-20,43.0,27.6,35.5,27.1,0.0,17.1,1000.2,Clear,2017,4,3,15.399999999999999
2017-04-21,40.4,29.0,34.7,42.5,0.0,20.2,1000.6,Clear,2017,4,4,11.399999999999999
2017-04-22,39.6,29.8,33.4,45.0,0.0,19.2,1002.4,Clear,2017,4,5,9.8
2017-04-23,40.2,26.0,32.9,35.1,0.0,21.5,1003.3,Clear,2017,4,6,14.200000000000003
2017-04-24,38.0,26.0,32.2,33.8,0.0,27.7,1004.9,Clear,2017,4,0,12.0
2017-04-25,39.0,24.0,31.9,31.5,1.701,22.6,1005.4,Rain,2017,4,1,15.0
2017-04-26,38.2,23.0,31.2,32.8,0.0,22.0,1005.8,Partially cloudy,2017,4,2,15.200000000000003
2017-04-27,37.3,23.5,31.9,30.4,0.0,48.5,1007.3,Partially cloudy,2017,4,3,13.799999999999997
2017-04-28,38.2,24.9,32.0,32.0,0.17,18.0,1006.2,"Rain, Partially cloudy",2017,4,4,13.300000000000004
2017-04-29,39.0,24.8,31.3,35.6,0.0,19.1,1006.1,Partially cloudy,2017,4,5,14.2
2017-04-30,38.0,24.0,31.1,39.4,0.627,20.5,1006.4,"Rain, Partially cloudy",2017,4,6,14.0
2017-05-13,41.7,28.4,35.8,35.7,0.0,16.7,1004.3,Clear,2017,5,5,13.300000000000004
2017-05-14,44.0,29.7,36.7,28.0,0.0,18.4,1001.7,Clear,2017,5,6,14.3
2017-05-15,46.0,28.8,37.2,24.9,0.0,20.3,1000.0,Clear,2017,5,0,17.2
2017-05-16,41.4,30.0,35.7,30.0,0.0,16.6,1000.0,Partially cloudy,2017,5,1,11.399999999999999
2017-05-17,37.2,28.8,32.5,40.3,0.075,15.4,1002.7,"Rain, Partially cloudy",2017,5,2,8.400000000000002
2017-05-18,40.0,28.2,34.0,39.6,0.0,21.6,1002.7,Partially cloudy,2017,5,3,11.8
2017-05-19,42.0,28.7,33.2,40.7,0.455,27.7,1002.9,"Rain, Partially cloudy",2017,5,4,13.3
2017-05-20,39.0,29.5,33.7,35.4,0.0,21.6,1002.3,Partially cloudy,2017,5,5,9.5
2017-05-21,39.0,24.4,31.4,45.7,14.461,20.6,1001.6,"Rain, Partially cloudy",2017,5,6,14.600000000000001
2017-05-22,29.0,25.2,27.3,59.3,0.2,15.1,1005.2,"Rain, Partially cloudy",2017,5,0,3.8000000000000007
2017-05-23,38.4,23.9,32.1,46.1,0.0,17.7,1004.2,Partially cloudy,2017,5,1,14.5
2017-05-24,41.0,27.7,34.8,41.7,0.0,14.4,1002.6,Partially cloudy,2017,5,2,13.3
2017-05-25,41.4,29.7,35.6,34.8,0.0,11.2,1001.0,Partially cloudy,2017,5,3,11.7
2017-05-26,44.2,29.9,37.2,33.8,0.0,27.7,999.3,Clear,2017,5,4,14.300000000000004
2017-05-27,40.2,30.0,34.4,43.4,0.0,24.1,999.0,Clear,2017,5,5,10.200000000000003
2017-05-28,37.0,26.0,31.5,56.8,10.358,24.8,999.7,"Rain, Partially cloudy",2017,5,6,11.0
2017-05-29,33.8,23.0,29.0,65.9,7.552,34.8,1000.5,"Rain, Partially cloudy",2017,5,0,10.799999999999997
2017-05-30,37.0,23.1,31.4,56.9,0.0,18.4,998.7,Clear,2017,5,1,13.899999999999999
2017-05-31,34.5,25.0,29.0,67.7,11.403,20.8,1000.7,"Rain, Partially cloudy",2017,5,2,9.5
2017-06-13,42.2,28.0,36.1,35.9,0.299,27.5,998.3,"Rain, Partially cloudy",2017,6,1,14.200000000000003
2017-06-14,42.0,29.9,34.7,36.7,0.0,26.8,1000.5,Partially cloudy,2017,6,2,12.100000000000001
2017-06-15,41.0,29.0,34.5,38.1,0.0,16.2,1000.9,Partially cloudy,2017,6,3,12.0
2017-06-16,34.8,22.5,29.0,68.7,18.516,21.2,1001.4,"Rain, Partially cloudy",2017,6,4,12.299999999999997
2017-06-17,31.4,26.0,28.8,69.1,2.977,21.6,1001.3,"Rain, Partially cloudy",2017,6,5,5.399999999999999
2017-06-18,36.0,26.0,31.1,65.7,0.09,19.1,999.8,"Rain, Partially cloudy",2017,6,6,10.0
2017-06-19,37.0,24.4,31.2,70.3,21.296,25.5,997.9,"Rain, Partially cloudy",2017,6,0,12.600000000000001
2017-06-20,32.2,24.0,27.3,80.6,17.104,18.4,999.6,"Rain, Partially cloudy",2017,6,1,8.200000000000003
2017-06-21,32.1,24.2,28.3,80.8,30.623,22.3,999.6,"Rain, Partially cloudy",2017,6,2,7.900000000000002
